Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,57.732,58.833,55.615,56.071,56.270,58.825,58.973,63.369
0.000,57.744,58.854,55.534,56.114,56.294,58.829,58.940,63.493
0.000,57.700,58.886,55.562,56.126,56.296,58.799,58.961,63.212
4.276,57.782,58.897,55.610,56.120,56.294,58.820,58.997,63.004
0.000,57.790,58.926,55.617,56.132,56.337,58.749,58.998,62.908
0.000,57.792,58.940,55.670,56.142,56.343,58.702,58.970,62.708
0.000,57.820,59.040,55.711,56.091,56.344,58.797,59.026,62.457
0.000,57.784,59.010,55.742,56.067,56.336,58.708,59.011,62.352
0.000,57.803,59.011,55.740,56.067,56.314,58.736,59.008,62.313
0.000,57.832,59.056,55.746,56.124,56.345,58.811,59.023,62.176
0.000,57.775,59.055,55.807,56.095,56.351,58.838,59.007,61.984
4.379,57.800,59.082,55.846,56.069,56.358,58.873,59.026,62.010
0.000,57.782,59.088,55.870,56.109,56.392,58.911,59.026,62.928
0.000,57.815,59.076,55.846,56.104,56.398,58.998,59.093,63.695
0.000,57.776,59.076,55.880,56.161,56.397,59.009,59.107,63.726
0.000,57.790,59.075,55.840,56.145,56.463,59.057,59.081,63.533
0.000,57.840,59.111,55.848,56.152,56.496,59.069,59.109,63.311
0.000,57.770,59.149,55.898,56.166,56.498,58.960,59.086,63.061
0.000,57.848,59.181,55.914,56.203,56.567,58.993,59.109,62.876
4.476,57.792,59.209,56.023,56.172,56.519,59.010,59.094,62.880
0.000,57.767,59.184,56.018,56.142,56.489,59.055,59.131,63.374
0.000,57.679,59.161,55.967,56.130,56.462,58.996,59.053,63.490
0.000,57.614,59.155,55.959,56.114,56.470,58.959,59.009,63.810
0.000,57.599,59.150,55.953,56.068,56.435,58.978,59.013,63.739
0.000,57.618,59.131,55.958,56.034,56.475,58.993,59.044,63.607
0.000,57.617,59.174,56.015,56.067,56.494,59.031,59.062,63.373
0.000,57.639,59.155,55.976,55.979,56.441,59.007,59.055,63.094
4.573,57.591,59.110,55.948,55.900,56.332,58.886,59.043,62.814
0.000,57.607,59.069,55.885,55.853,56.292,58.809,58.972,62.552
0.000,57.603,59.113,55.834,55.848,56.317,58.814,58.980,62.293
0.000,57.617,59.097,55.788,55.799,56.288,58.775,58.928,62.361
0.000,57.730,59.160,55.740,55.856,56.334,58.772,58.921,62.261
0.000,57.729,59.220,55.769,55.895,56.370,58.775,58.879,62.167
0.000,57.704,59.223,55.769,55.892,56.340,58.767,58.853,61.906
4.671,57.780,59.289,55.736,55.912,56.324,58.750,58.834,61.697
0.000,57.786,59.291,55.705,55.988,56.399,58.728,58.800,62.020
0.000,57.745,59.240,55.697,55.884,56.372,58.637,58.875,62.347
0.000,57.743,59.272,55.728,55.840,56.377,58.609,58.867,62.155
0.000,57.695,59.237,55.742,55.862,56.383,58.647,58.856,61.988
0.000,57.708,59.271,55.720,55.857,56.368,58.721,58.865,61.794
0.000,57.676,59.197,55.673,55.809,56.333,58.713,58.884,61.664
0.000,57.653,59.178,55.654,55.812,56.364,58.759,58.850,61.795
4.769,57.600,59.176,55.771,56.004,56.422,58.808,58.877,62.218
0.000,57.624,59.180,55.797,56.071,56.385,58.830,58.946,62.264
0.000,57.707,59.239,55.771,56.108,56.360,58.778,58.924,62.013
0.000,57.691,59.300,55.793,56.164,56.411,58.782,58.882,61.801
0.000,57.703,59.293,55.761,56.085,56.397,58.736,58.887,62.549
0.000,57.674,59.218,55.887,56.099,56.376,58.733,58.907,62.468
0.000,57.699,59.240,55.886,56.205,56.513,58.879,58.963,62.464
0.000,57.670,59.230,55.845,56.219,56.520,58.949,58.982,62.299
4.862,57.625,59.183,55.840,56.169,56.533,58.974,58.948,62.213
0.000,57.688,59.208,55.773,56.164,56.514,58.942,58.891,62.063
0.000,57.647,59.210,55.781,56.212,56.525,58.899,58.876,62.131
0.000,57.670,59.162,55.782,56.166,56.445,58.857,58.872,62.023
0.000,57.663,59.130,55.771,56.097,56.402,58.888,58.860,61.894
0.000,57.618,59.169,55.859,56.181,56.444,58.962,58.902,62.077
0.000,57.604,59.118,55.855,56.177,56.389,58.974,58.926,62.215
