Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,75.978,75.443,73.754,71.030,68.901,74.162,76.708,77.511
3.805,75.974,75.358,73.676,71.030,69.003,74.106,76.691,77.517
0.000,75.919,75.392,73.585,70.999,68.910,74.044,76.601,77.525
0.000,75.947,75.366,73.577,71.133,68.943,74.137,76.638,77.555
0.000,76.018,75.451,73.574,71.156,68.984,74.164,76.723,77.583
0.000,75.999,75.428,73.634,71.095,68.884,74.152,76.728,77.569
0.000,76.064,75.455,73.669,71.015,68.842,74.122,76.764,77.631
0.000,76.097,75.476,73.653,70.975,68.812,74.078,76.727,77.604
0.000,76.032,75.489,73.613,70.930,68.909,74.126,76.725,77.576
3.901,76.052,75.470,73.564,70.886,68.876,74.121,76.624,77.501
0.000,75.954,75.443,73.513,70.880,69.001,74.088,76.659,77.465
0.000,75.877,75.358,73.468,70.794,68.967,74.069,76.576,77.410
0.000,75.791,75.400,73.473,70.701,69.014,74.111,76.612,77.381
0.000,75.746,75.483,73.584,70.669,68.891,74.091,76.632,77.398
0.000,75.745,75.499,73.576,70.593,68.884,74.038,76.608,77.377
0.000,75.651,75.436,73.603,70.562,68.899,74.119,76.588,77.326
0.000,75.664,75.451,73.608,70.460,68.877,74.128,76.624,77.282
4.003,75.603,75.475,73.609,70.446,68.789,74.054,76.693,77.362
0.000,75.606,75.621,73.619,70.435,68.804,74.061,76.728,77.385
0.000,75.666,75.609,73.576,70.486,68.860,74.033,76.743,77.422
0.000,75.695,75.650,73.568,70.688,68.862,74.033,76.856,77.447
0.000,75.774,75.580,73.602,70.740,68.940,74.090,76.847,77.513
0.000,75.782,75.477,73.531,70.638,68.845,74.016,76.837,77.444
0.000,75.715,75.448,73.537,70.610,68.762,73.912,76.744,77.421
0.000,75.709,75.436,73.477,70.544,68.726,73.846,76.702,77.521
4.097,75.745,75.420,73.530,70.522,68.696,73.776,76.628,77.481
0.000,75.750,75.426,73.572,70.599,68.688,73.887,76.677,77.519
0.000,75.906,75.429,73.635,70.615,68.640,73.995,76.727,77.581
0.000,75.891,75.456,73.785,70.688,68.774,74.042,76.762,77.554
0.000,75.867,75.368,73.697,70.716,68.717,74.026,76.749,77.590
0.000,75.900,75.493,73.722,70.693,68.673,73.989,76.802,77.553
0.000,75.841,75.455,73.726,70.680,68.724,74.024,76.770,77.512
4.196,75.850,75.450,73.697,70.667,68.788,74.082,76.791,77.511
0.000,75.762,75.419,73.654,70.669,68.684,73.982,76.759,77.473
0.000,75.689,75.312,73.596,70.639,68.556,73.988,76.707,77.409
0.000,75.633,75.402,73.584,70.580,68.522,73.944,76.700,77.357
0.000,75.555,75.373,73.533,70.672,68.460,73.943,76.629,77.308
0.000,75.532,75.322,73.449,70.623,68.496,73.937,76.573,77.220
0.000,75.420,75.299,73.397,70.706,68.516,73.943,76.563,77.285
0.000,75.403,75.378,73.383,70.649,68.481,73.921,76.652,77.339
4.289,75.463,75.368,73.363,70.632,68.615,73.933,76.624,77.306
0.000,75.497,75.318,73.366,70.582,68.631,73.870,76.597,77.288
0.000,75.451,75.272,73.310,70.502,68.616,73.807,76.528,77.199
0.000,75.478,75.256,73.306,70.539,68.565,73.803,76.562,77.229
0.000,75.448,75.203,73.323,70.561,68.532,73.799,76.549,77.160
0.000,75.502,75.222,73.336,70.582,68.555,73.833,76.561,77.169
0.000,75.625,75.247,73.429,70.585,68.595,73.828,76.513,77.103
0.000,75.710,75.290,73.465,70.774,68.745,74.019,76.587,77.151
4.392,75.679,75.268,73.392,70.778,68.716,73.961,76.606,77.127
0.000,75.619,75.198,73.249,70.744,68.728,73.911,76.534,77.047
0.000,75.648,75.223,73.263,70.721,68.685,73.854,76.576,77.085
0.000,75.634,75.245,73.240,70.720,68.627,73.828,76.599,77.104
0.000,75.602,75.268,73.331,70.782,68.674,73.889,76.663,77.125
0.000,75.558,75.234,73.390,70.773,68.677,73.927,76.615,77.194
0.000,75.529,75.232,73.455,70.823,68.676,73.931,76.568,77.204
0.000,75.607,75.374,73.565,70.945,68.850,74.008,76.659,77.231
4.495,75.736,75.486,73.560,71.015,68.873,73.968,76.695,77.273
0.000,75.862,75.570,73.597,71.089,68.913,73.945,76.721,77.324
0.000,75.905,75.523,73.649,71.076,68.976,73.838,76.642,77.317
0.000,75.990,75.662,73.740,71.268,69.081,74.002,76.715,77.385
0.000,76.027,75.668,73.773,71.330,69.083,74.005,76.667,77.382
0.000,76.131,75.644,73.673,71.250,69.059,73.967,76.676,77.365
0.000,76.077,75.652,73.689,71.271,69.102,73.958,76.656,77.474
0.000,76.048,75.701,73.726,71.316,69.141,74.057,76.755,77.474
4.593,75.998,75.672,73.767,71.347,69.195,74.112,76.725,77.529
0.000,75.898,75.603,73.712,71.340,69.223,74.105,76.632,77.456
0.000,75.850,75.623,73.701,71.249,69.144,74.105,76.666,77.526
0.000,75.863,75.615,73.656,71.197,69.100,74.038,76.781,77.507
0.000,75.759,75.543,73.699,71.134,69.002,74.071,76.721,77.429
0.000,75.734,75.453,73.696,71.129,68.923,74.081,76.756,77.488
0.000,75.693,75.417,73.640,71.048,68.847,74.029,76.708,77.466
4.690,75.677,75.417,73.529,70.935,68.767,73.944,76.649,77.393
0.000,75.798,75.398,73.577,70.984,68.811,74.028,76.588,77.425
0.000,75.748,75.368,73.532,71.069,68.904,74.113,76.654,77.535
0.000,75.626,75.390,73.564,71.061,68.855,74.120,76.691,77.592
0.000,75.681,75.415,73.666,71.041,68.881,74.088,76.646,77.538
0.000,75.693,75.393,73.696,71.068,68.866,74.036,76.659,77.642
0.000,75.688,75.407,73.739,71.108,68.930,73.988,76.796,77.624
0.000,75.794,75.528,73.708,71.107,69.050,74.000,76.968,77.749
4.785,75.816,75.458,73.704,71.094,69.059,74.019,76.960,77.681
0.000,75.909,75.516,73.742,71.023,69.002,74.051,76.996,77.712
0.000,75.799,75.505,73.726,71.015,68.940,74.032,76.961,77.632
0.000,75.760,75.435,73.661,70.939,68.968,73.975,76.935,77.704
0.000,75.840,75.472,73.752,70.964,68.916,74.006,76.900,77.656
0.000,75.757,75.425,73.671,70.974,68.901,74.064,76.810,77.573
0.000,75.717,75.536,73.785,71.081,68.872,74.242,76.918,77.592
0.000,75.804,75.535,73.816,71.114,68.823,74.201,76.812,77.561
4.883,75.777,75.512,73.836,71.213,68.859,74.204,76.819,77.567
0.000,75.773,75.505,73.803,71.295,68.789,74.152,76.802,77.465
0.000,75.750,75.562,73.743,71.266,68.835,74.175,76.852,77.534
0.000,75.766,75.565,73.710,71.234,68.804,74.066,76.868,77.567
0.000,75.701,75.524,73.646,71.161,68.799,74.025,76.843,77.554
0.000,75.811,75.555,73.611,71.064,68.847,73.991,76.879,77.679
0.000,75.748,75.549,73.516,70.962,68.854,74.016,76.860,77.641
