Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,73.798,73.843,73.643,68.829,69.267,72.665,76.135,76.363
3.731,73.820,73.870,73.645,68.796,69.262,72.662,76.097,76.387
0.000,73.812,73.889,73.644,68.827,69.276,72.650,76.105,76.240
0.000,73.807,73.907,73.647,68.836,69.248,72.665,76.105,76.065
0.000,73.796,73.931,73.684,68.908,69.226,72.684,76.127,75.925
0.000,73.789,73.963,73.704,68.934,69.235,72.702,76.146,76.120
0.000,73.800,73.929,73.706,68.947,69.268,72.737,76.111,76.671
0.000,73.790,73.960,73.772,68.977,69.262,72.740,76.189,76.656
0.000,73.771,73.958,73.811,68.958,69.328,72.695,76.194,76.472
3.831,73.737,73.928,73.766,68.969,69.338,72.689,76.174,76.283
0.000,73.716,73.952,73.771,68.956,69.405,72.750,76.191,76.085
0.000,73.696,73.993,73.798,69.019,69.416,72.813,76.192,75.932
0.000,73.686,74.035,73.814,69.045,69.403,72.813,76.184,75.812
0.000,73.650,74.028,73.836,69.042,69.382,72.806,76.165,75.663
0.000,73.643,73.994,73.827,69.044,69.333,72.772,76.153,75.508
0.000,73.580,73.992,73.811,69.044,69.279,72.736,76.152,75.408
0.000,73.583,74.032,73.770,68.999,69.300,72.658,76.151,75.322
3.921,73.586,73.992,73.755,69.017,69.293,72.727,76.140,75.471
0.000,73.618,73.970,73.751,69.048,69.265,72.747,76.125,75.780
0.000,73.602,73.984,73.705,68.993,69.270,72.719,76.086,75.933
0.000,73.636,73.945,73.677,68.991,69.303,72.732,76.071,75.822
0.000,73.649,73.981,73.692,69.054,69.302,72.703,76.029,75.667
0.000,73.657,73.949,73.679,69.074,69.282,72.686,76.022,75.544
0.000,73.645,73.943,73.669,69.098,69.290,72.672,76.017,75.473
0.000,73.673,73.958,73.721,69.125,69.267,72.712,76.100,75.430
4.026,73.695,74.013,73.754,69.116,69.271,72.662,76.080,75.429
0.000,73.658,74.024,73.746,69.110,69.254,72.640,76.079,75.367
0.000,73.619,73.981,73.677,69.078,69.237,72.685,76.087,75.274
0.000,73.586,73.987,73.710,69.056,69.269,72.745,76.111,75.206
0.000,73.618,74.070,73.738,69.067,69.244,72.725,76.125,75.296
0.000,73.650,74.029,73.769,69.003,69.175,72.660,76.105,75.453
0.000,73.712,74.058,73.805,69.009,69.145,72.729,76.139,75.356
0.000,73.754,74.075,73.792,69.011,69.202,72.795,76.170,75.250
4.119,73.692,74.131,73.806,69.037,69.155,72.793,76.187,75.261
0.000,73.753,74.191,73.829,69.022,69.114,72.858,76.211,75.272
0.000,73.763,74.241,73.869,68.997,69.158,72.902,76.222,75.253
0.000,73.761,74.257,73.873,68.970,69.199,72.914,76.247,75.468
0.000,73.747,74.245,73.883,68.957,69.246,72.998,76.270,75.370
0.000,73.716,74.233,73.924,68.936,69.229,72.974,76.258,75.249
0.000,73.695,74.218,73.950,68.912,69.209,72.984,76.226,75.189
4.220,73.754,74.222,73.978,68.918,69.197,73.021,76.237,75.241
0.000,73.773,74.264,73.999,68.932,69.174,72.976,76.284,77.009
0.000,73.807,74.246,73.997,68.915,69.219,73.026,76.334,76.901
0.000,73.800,74.264,74.031,68.934,69.206,73.059,76.350,76.736
0.000,73.798,74.231,73.986,68.912,69.261,73.049,76.335,76.727
0.000,73.830,74.222,73.959,68.890,69.234,73.048,76.332,76.906
0.000,73.790,74.227,73.930,68.873,69.254,72.945,76.325,76.881
0.000,73.777,74.258,73.894,68.847,69.296,73.001,76.366,76.710
4.318,73.759,74.245,73.899,68.977,69.265,72.940,76.354,76.588
0.000,73.790,74.285,73.926,68.998,69.283,72.926,76.357,76.547
0.000,73.866,74.254,73.935,69.064,69.323,72.963,76.342,76.556
0.000,73.839,74.187,73.916,69.082,69.297,72.888,76.326,76.378
0.000,73.857,74.228,73.860,69.013,69.278,72.887,76.316,76.262
0.000,73.824,74.247,73.874,69.029,69.254,72.851,76.320,76.315
0.000,73.806,74.166,73.852,68.987,69.222,72.871,76.293,76.250
0.000,73.769,74.095,73.820,68.978,69.231,72.850,76.277,76.235
4.410,73.821,74.065,73.792,68.939,69.206,72.861,76.283,76.583
0.000,73.811,74.036,73.745,68.852,69.150,72.867,76.247,76.470
0.000,73.804,74.050,73.733,68.831,69.168,72.850,76.329,76.407
0.000,73.860,74.109,73.799,68.818,69.194,72.887,76.361,76.559
0.000,73.860,74.095,73.807,68.851,69.169,72.857,76.362,76.576
0.000,73.874,74.071,73.778,68.804,69.163,72.867,76.324,76.464
0.000,73.885,74.080,73.825,68.799,69.082,72.858,76.317,76.287
0.000,73.896,74.074,73.814,68.760,69.044,72.849,76.286,76.148
4.512,73.863,74.063,73.822,68.727,69.011,72.889,76.284,76.078
0.000,73.868,74.067,73.830,68.690,69.026,72.923,76.334,75.977
0.000,73.817,74.085,73.774,68.636,69.044,72.868,76.298,76.006
0.000,73.831,74.078,73.797,68.606,69.061,72.910,76.347,75.894
0.000,73.833,74.051,73.829,68.569,69.032,72.872,76.325,75.746
0.000,73.881,74.062,73.794,68.512,68.933,72.809,76.283,75.613
0.000,73.930,74.089,73.770,68.506,68.906,72.798,76.256,75.886
0.000,73.891,74.092,73.772,68.526,68.929,72.795,76.283,76.169
4.615,73.838,74.072,73.789,68.505,68.909,72.799,76.214,76.077
0.000,73.778,74.019,73.779,68.470,68.917,72.833,76.213,75.947
0.000,73.767,74.096,73.830,68.469,68.896,72.875,76.245,75.851
0.000,73.750,74.123,73.868,68.482,68.959,72.886,76.273,75.818
0.000,73.671,74.155,73.875,68.486,69.003,72.920,76.303,75.752
0.000,73.668,74.155,73.840,68.456,69.033,72.921,76.301,75.787
0.000,73.794,74.163,73.855,68.439,69.018,72.945,76.319,75.735
4.708,73.823,74.139,73.857,68.460,69.039,72.941,76.250,75.820
0.000,73.832,74.097,73.821,68.460,69.058,72.938,76.265,75.648
0.000,73.866,74.133,73.853,68.481,69.040,72.934,76.290,75.549
0.000,73.888,74.168,73.879,68.483,69.108,72.978,76.331,75.829
0.000,73.884,74.179,73.902,68.541,69.113,73.005,76.344,76.014
0.000,73.908,74.246,73.910,68.597,69.115,73.025,76.416,75.936
0.000,73.875,74.233,73.889,68.618,69.120,73.011,76.419,75.856
0.000,73.911,74.183,73.852,68.618,69.121,73.000,76.401,76.009
4.805,73.897,74.146,73.836,68.571,69.078,72.969,76.359,76.175
0.000,73.863,74.098,73.853,68.575,69.078,72.952,76.378,76.291
0.000,73.878,74.096,73.850,68.576,69.062,72.960,76.443,76.121
0.000,73.807,74.071,73.824,68.602,69.110,72.911,76.420,76.003
0.000,73.820,74.108,73.798,68.573,69.137,72.921,76.433,76.471
0.000,73.814,74.069,73.779,68.582,69.149,72.943,76.397,76.437
0.000,73.840,74.101,73.814,68.579,69.152,72.942,76.399,76.412
0.000,73.856,74.108,73.790,68.564,69.091,72.914,76.405,76.323
4.899,73.857,74.156,73.813,68.634,69.128,72.939,76.411,76.163
0.000,73.866,74.171,73.831,68.655,69.156,72.938,76.390,76.030
0.000,73.895,74.117,73.880,68.597,69.100,72.898,76.380,75.890
0.000,73.873,74.104,73.866,68.532,69.060,72.854,76.333,75.726
0.000,73.830,74.030,73.833,68.518,69.049,72.843,76.313,75.552
0.000,73.768,73.994,73.781,68.480,68.991,72.844,76.290,75.393
0.000,73.775,74.009,73.777,68.601,69.025,72.880,76.308,75.311
