Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,83.856,81.833,80.330,77.165,75.527,80.955,83.834,84.218
0.000,83.878,81.834,80.282,77.167,75.537,80.930,83.845,84.233
0.000,83.901,81.818,80.264,77.163,75.620,80.836,83.812,84.281
3.111,83.927,81.818,80.249,77.217,75.602,80.864,83.814,84.266
0.000,83.930,81.781,80.217,77.286,75.596,80.853,83.844,84.290
0.000,84.039,81.830,80.174,77.401,75.701,80.971,83.888,84.339
0.000,84.055,81.783,80.154,77.425,75.748,80.958,83.899,84.359
0.000,84.035,81.801,80.081,77.396,75.728,80.881,84.021,84.373
0.000,84.110,81.803,80.074,77.421,75.741,80.890,84.027,84.405
0.000,84.128,81.875,80.158,77.472,75.847,81.016,84.054,84.460
3.212,84.094,81.902,80.178,77.437,75.838,81.021,84.064,84.474
0.000,84.083,81.947,80.240,77.494,75.858,81.166,84.130,84.504
0.000,84.043,81.920,80.268,77.526,75.897,81.171,84.075,84.528
0.000,84.026,81.883,80.311,77.586,75.860,81.163,84.041,84.553
0.000,83.994,81.885,80.285,77.669,75.804,81.193,84.068,84.582
0.000,83.957,81.899,80.257,77.673,75.930,81.214,84.076,84.658
0.000,83.991,81.952,80.233,77.642,75.969,81.171,84.133,84.699
0.000,84.045,81.970,80.210,77.640,75.979,81.190,84.206,84.684
3.309,84.044,81.922,80.207,77.614,75.967,81.231,84.173,84.645
0.000,84.096,81.968,80.209,77.669,75.965,81.244,84.201,84.651
0.000,84.057,81.967,80.205,77.636,76.013,81.207,84.273,84.626
0.000,84.064,82.042,80.287,77.665,76.048,81.262,84.322,84.672
0.000,84.054,81.945,80.196,77.590,76.073,81.246,84.240,84.624
0.000,83.992,81.930,80.201,77.577,76.062,81.208,84.183,84.611
0.000,84.064,81.889,80.276,77.616,76.084,81.247,84.181,84.628
0.000,84.132,81.927,80.239,77.676,76.075,81.232,84.203,84.622
3.405,84.155,81.897,80.239,77.617,76.134,81.245,84.197,84.638
0.000,84.114,81.877,80.318,77.648,76.158,81.269,84.158,84.636
0.000,84.103,81.883,80.283,77.706,76.173,81.288,84.152,84.623
0.000,84.110,81.873,80.338,77.742,76.217,81.305,84.179,84.608
0.000,84.128,81.896,80.336,77.783,76.171,81.335,84.159,84.586
0.000,84.076,81.855,80.288,77.790,76.096,81.290,84.176,84.553
0.000,84.073,81.818,80.197,77.732,76.059,81.231,84.110,84.538
0.000,84.070,81.852,80.205,77.713,76.044,81.224,84.139,84.569
3.500,84.045,81.882,80.113,77.781,75.984,81.240,84.151,84.614
0.000,84.034,81.954,80.183,77.788,76.043,81.353,84.273,84.644
0.000,84.004,81.960,80.172,77.819,75.985,81.393,84.248,84.654
0.000,84.046,81.988,80.209,77.832,75.958,81.435,84.261,84.715
0.000,84.027,81.950,80.252,77.835,75.951,81.400,84.251,84.737
0.000,84.051,81.924,80.328,77.891,75.953,81.440,84.278,84.764
0.000,84.108,81.931,80.307,77.897,75.954,81.348,84.228,84.795
0.000,84.053,81.907,80.301,77.818,75.956,81.294,84.194,84.757
3.602,84.098,81.854,80.379,77.920,75.929,81.319,84.227,84.777
0.000,84.085,81.869,80.333,77.842,75.991,81.325,84.163,84.835
0.000,84.041,81.746,80.297,77.831,75.944,81.295,84.134,84.765
0.000,84.008,81.786,80.320,77.858,75.964,81.361,84.242,84.797
0.000,84.057,81.787,80.282,77.851,75.924,81.311,84.255,84.790
0.000,84.190,81.895,80.356,77.937,75.932,81.380,84.313,84.792
0.000,84.280,81.949,80.469,77.982,76.020,81.489,84.388,84.880
3.701,84.347,81.953,80.487,77.975,76.106,81.474,84.389,84.956
0.000,84.282,81.919,80.473,77.913,76.084,81.403,84.325,84.887
0.000,84.248,81.806,80.458,77.963,76.147,81.430,84.275,84.880
0.000,84.169,81.890,80.453,77.917,76.112,81.437,84.353,84.814
0.000,84.096,81.823,80.415,77.859,76.134,81.376,84.304,84.768
0.000,84.230,81.850,80.447,77.876,76.179,81.381,84.324,84.835
0.000,84.278,81.841,80.485,77.910,76.309,81.414,84.356,84.885
0.000,84.252,81.891,80.527,77.964,76.300,81.387,84.382,84.849
3.800,84.218,81.824,80.520,77.907,76.373,81.360,84.410,84.894
0.000,84.110,81.744,80.439,77.834,76.359,81.280,84.338,84.807
0.000,84.177,81.810,80.489,77.888,76.318,81.317,84.360,84.830
0.000,84.168,81.834,80.424,77.854,76.285,81.264,84.355,84.800
0.000,84.222,81.868,80.502,77.891,76.292,81.286,84.382,84.813
0.000,84.193,81.929,80.423,77.808,76.298,81.279,84.389,84.793
0.000,84.199,81.973,80.391,77.860,76.300,81.278,84.416,84.830
0.000,84.202,82.093,80.364,77.932,76.334,81.197,84.433,84.812
3.889,84.233,82.085,80.347,77.929,76.362,81.261,84.422,84.797
0.000,84.240,82.017,80.376,77.915,76.359,81.240,84.376,84.786
0.000,84.236,82.019,80.433,77.870,76.325,81.280,84.365,84.777
0.000,84.176,82.058,80.378,77.818,76.314,81.241,84.391,84.788
0.000,84.231,82.061,80.388,77.837,76.293,81.321,84.354,84.858
0.000,84.147,82.080,80.350,77.819,76.233,81.255,84.333,84.857
0.000,84.137,82.117,80.343,77.807,76.210,81.215,84.320,84.798
0.000,84.143,82.124,80.347,77.825,76.231,81.202,84.343,84.799
3.989,84.133,82.158,80.363,77.919,76.299,81.212,84.316,84.804
0.000,84.038,82.198,80.333,77.899,76.246,81.225,84.377,84.796
0.000,84.037,82.129,80.313,77.904,76.239,81.218,84.325,84.810
0.000,83.966,82.050,80.198,77.843,76.219,81.164,84.302,84.768
