Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,84.555,84.583,82.492,79.433,77.984,82.627,86.425,85.462
0.000,84.608,84.603,82.482,79.474,77.973,82.581,86.393,85.327
0.000,84.600,84.603,82.472,79.411,77.904,82.554,86.388,85.358
3.895,84.524,84.465,82.368,79.354,77.916,82.529,86.351,86.016
0.000,84.491,84.486,82.460,79.320,77.871,82.496,86.341,86.145
0.000,84.500,84.520,82.383,79.280,77.921,82.519,86.412,86.606
0.000,84.481,84.459,82.336,79.182,77.940,82.488,86.410,86.598
0.000,84.464,84.376,82.335,79.125,77.948,82.416,86.317,86.787
0.000,84.492,84.358,82.321,79.102,77.980,82.380,86.292,87.326
0.000,84.497,84.464,82.404,79.243,78.049,82.525,86.244,87.561
0.000,84.553,84.494,82.402,79.358,78.042,82.577,86.200,87.480
3.989,84.662,84.558,82.370,79.317,78.048,82.529,86.166,87.531
0.000,84.658,84.567,82.321,79.213,78.139,82.494,86.230,87.956
0.000,84.710,84.508,82.270,79.225,78.134,82.522,86.273,87.721
0.000,84.673,84.479,82.341,79.269,78.200,82.478,86.232,87.689
0.000,84.753,84.478,82.369,79.208,78.204,82.545,86.299,87.591
0.000,84.730,84.526,82.394,79.275,78.262,82.730,86.370,87.461
0.000,84.773,84.537,82.384,79.217,78.176,82.657,86.308,87.402
0.000,84.821,84.607,82.404,79.278,78.142,82.656,86.343,87.358
4.087,84.826,84.707,82.543,79.366,78.135,82.670,86.342,88.344
0.000,84.869,84.616,82.538,79.451,78.045,82.677,86.298,88.163
0.000,84.879,84.609,82.553,79.513,78.002,82.654,86.253,87.960
0.000,84.849,84.534,82.533,79.488,78.046,82.617,86.224,87.875
0.000,84.770,84.456,82.493,79.438,78.012,82.564,86.230,87.876
0.000,84.799,84.494,82.599,79.475,78.153,82.629,86.223,87.833
0.000,84.875,84.561,82.625,79.487,78.254,82.688,86.265,87.581
4.186,84.846,84.540,82.630,79.469,78.225,82.683,86.316,87.321
0.000,84.767,84.420,82.603,79.424,78.303,82.621,86.225,87.345
0.000,84.727,84.462,82.686,79.491,78.249,82.703,86.411,88.083
0.000,84.709,84.461,82.639,79.515,78.295,82.704,86.470,88.561
0.000,84.723,84.480,82.617,79.429,78.295,82.650,86.495,88.728
0.000,84.667,84.415,82.532,79.375,78.219,82.574,86.511,88.528
0.000,84.665,84.357,82.551,79.321,78.199,82.620,86.487,88.262
0.000,84.649,84.279,82.473,79.266,78.250,82.581,86.536,88.079
4.284,84.747,84.343,82.481,79.273,78.215,82.645,86.571,87.959
0.000,84.704,84.366,82.592,79.297,78.248,82.686,86.537,88.002
0.000,84.755,84.404,82.568,79.331,78.287,82.686,86.517,88.017
0.000,84.662,84.252,82.489,79.233,78.243,82.539,86.376,88.066
0.000,84.578,84.210,82.406,79.112,78.211,82.437,86.282,88.435
0.000,84.491,84.323,82.365,79.270,78.136,82.436,86.244,88.351
0.000,84.408,84.371,82.424,79.312,78.115,82.406,86.211,88.136
0.000,84.377,84.361,82.524,79.269,78.252,82.445,86.251,88.054
4.377,84.428,84.341,82.423,79.186,78.174,82.482,86.264,87.917
0.000,84.395,84.309,82.368,79.137,78.135,82.380,86.232,87.671
0.000,84.372,84.257,82.370,79.119,78.117,82.421,86.230,87.550
0.000,84.316,84.278,82.437,79.156,78.070,82.406,86.284,87.964
0.000,84.331,84.359,82.540,79.265,78.080,82.511,86.352,88.811
0.000,84.283,84.331,82.542,79.336,78.166,82.505,86.366,88.954
0.000,84.423,84.297,82.512,79.322,78.212,82.493,86.338,88.811
0.000,84.535,84.363,82.644,79.269,78.227,82.508,86.285,88.910
4.480,84.620,84.454,82.668,79.388,78.201,82.605,86.395,88.678
0.000,84.654,84.477,82.743,79.401,78.225,82.640,86.467,88.373
0.000,84.807,84.459,82.894,79.537,78.205,82.691,86.458,89.884
0.000,84.720,84.544,82.844,79.545,78.213,82.653,86.469,89.641
0.000,84.802,84.536,82.848,79.639,78.210,82.637,86.487,89.399
0.000,84.828,84.539,82.832,79.651,78.210,82.616,86.509,89.204
0.000,84.821,84.561,82.796,79.628,78.285,82.644,86.586,88.959
0.000,84.729,84.504,82.752,79.595,78.275,82.577,86.488,88.755
4.575,84.740,84.452,82.739,79.548,78.177,82.539,86.402,89.159
0.000,84.718,84.391,82.701,79.489,78.150,82.503,86.332,89.069
0.000,84.672,84.300,82.672,79.513,78.170,82.593,86.253,88.905
0.000,84.686,84.340,82.629,79.565,78.184,82.580,86.238,88.831
0.000,84.691,84.370,82.626,79.472,78.136,82.556,86.313,88.676
0.000,84.613,84.392,82.646,79.394,78.176,82.580,86.343,88.548
0.000,84.678,84.433,82.752,79.337,78.082,82.592,86.310,88.629
4.670,84.720,84.450,82.761,79.351,78.100,82.620,86.318,88.590
0.000,84.632,84.450,82.701,79.383,78.113,82.659,86.309,88.780
0.000,84.637,84.420,82.681,79.315,78.129,82.634,86.307,89.174
0.000,84.664,84.403,82.577,79.273,78.105,82.573,86.336,89.196
0.000,84.720,84.441,82.493,79.301,78.298,82.644,86.365,89.142
0.000,84.751,84.445,82.514,79.262,78.241,82.633,86.288,89.098
0.000,84.647,84.380,82.451,79.240,78.221,82.556,86.232,89.003
0.000,84.596,84.371,82.475,79.314,78.180,82.561,86.159,88.776
4.774,84.517,84.351,82.450,79.374,78.150,82.584,86.162,88.761
0.000,84.507,84.447,82.537,79.444,78.146,82.685,86.136,88.611
0.000,84.481,84.510,82.658,79.608,78.143,82.730,86.194,88.967
0.000,84.514,84.460,82.728,79.594,78.146,82.728,86.172,88.940
0.000,84.482,84.411,82.654,79.431,78.075,82.692,86.177,89.736
0.000,84.466,84.450,82.685,79.397,78.047,82.703,86.171,89.426
0.000,84.508,84.500,82.706,79.477,78.061,82.704,86.184,89.124
0.000,84.600,84.649,82.813,79.592,78.146,82.946,86.261,89.156
4.869,84.589,84.605,82.787,79.575,78.120,82.966,86.311,88.993
0.000,84.640,84.666,82.770,79.500,78.136,82.960,86.356,88.702
0.000,84.659,84.644,82.792,79.436,78.187,82.907,86.293,88.420
0.000,84.783,84.659,82.769,79.400,78.134,82.939,86.284,88.116
0.000,84.734,84.529,82.765,79.329,78.097,82.822,86.246,88.647
0.000,84.636,84.484,82.705,79.274,78.072,82.755,86.264,89.008
0.000,84.672,84.489,82.688,79.161,78.014,82.647,86.242,88.835
