Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,71.651,71.040,68.777,65.847,66.688,70.675,73.723,78.885
0.000,71.679,71.007,68.773,65.921,66.726,70.684,73.788,78.947
0.000,71.711,71.035,68.780,65.935,66.742,70.730,73.740,79.043
0.000,71.683,71.006,68.786,65.895,66.725,70.739,73.746,78.746
3.403,71.691,71.037,68.884,65.949,66.728,70.747,73.716,78.441
0.000,71.703,71.081,68.924,66.017,66.740,70.808,73.755,78.158
0.000,71.719,71.055,68.947,66.006,66.768,70.869,73.742,78.030
0.000,71.706,71.113,68.999,66.005,66.839,70.935,73.780,78.137
0.000,71.663,71.116,68.967,65.984,66.836,70.877,73.709,78.253
0.000,71.623,71.062,68.900,66.010,66.850,70.837,73.639,78.090
0.000,71.619,71.002,68.868,65.988,66.909,70.932,73.632,77.871
0.000,71.629,71.040,68.868,65.949,66.929,70.892,73.629,78.364
3.500,71.563,71.042,68.823,65.925,66.918,70.879,73.612,78.337
0.000,71.564,71.048,68.864,65.949,66.958,70.882,73.624,78.259
0.000,71.624,71.100,68.890,65.958,67.011,70.988,73.676,78.639
0.000,71.689,71.104,69.014,65.987,66.985,71.006,73.656,78.857
0.000,71.763,71.124,69.020,66.071,66.978,71.033,73.718,79.221
0.000,71.933,71.165,69.141,66.098,67.003,71.079,73.765,79.460
0.000,71.984,71.171,69.123,66.039,67.060,71.123,73.882,79.203
0.000,72.010,71.161,69.193,66.030,67.039,71.133,73.893,79.832
3.595,71.997,71.168,69.209,65.977,67.031,71.163,73.937,80.287
0.000,71.999,71.138,69.200,65.989,67.022,71.121,73.930,80.083
0.000,72.000,71.124,69.218,65.990,67.054,71.113,73.976,79.853
0.000,72.029,71.144,69.180,66.026,67.056,71.139,73.990,79.588
0.000,72.000,71.154,69.170,66.058,67.072,71.146,73.970,79.479
0.000,71.934,71.172,69.219,66.018,67.054,71.137,73.955,79.496
0.000,71.922,71.263,69.234,65.954,66.999,71.058,73.973,79.591
3.691,71.937,71.304,69.250,65.977,67.001,71.044,74.013,79.348
0.000,71.986,71.324,69.237,66.059,67.016,71.050,74.047,79.547
0.000,72.029,71.306,69.220,66.066,67.090,71.116,74.152,79.894
0.000,72.071,71.397,69.187,66.094,67.127,71.079,74.249,79.978
0.000,72.006,71.403,69.166,66.115,67.208,71.081,74.267,80.714
0.000,71.931,71.370,69.167,66.108,67.257,71.043,74.181,81.288
0.000,71.938,71.421,69.155,66.047,67.335,71.074,74.185,81.375
0.000,72.041,71.447,69.188,66.055,67.308,71.111,74.196,81.339
3.789,72.156,71.493,69.227,66.142,67.323,71.137,74.230,81.566
0.000,72.225,71.554,69.288,66.185,67.367,71.192,74.233,81.706
0.000,72.274,71.486,69.234,66.192,67.380,71.172,74.205,81.504
0.000,72.213,71.370,69.120,66.158,67.289,71.080,74.104,81.324
0.000,72.161,71.256,68.989,66.121,67.253,70.968,74.032,81.269
0.000,72.135,71.247,68.937,66.087,67.264,70.935,73.960,81.416
0.000,72.119,71.221,68.916,66.066,67.273,70.930,73.910,81.116
0.000,72.078,71.230,68.901,66.042,67.246,70.951,73.874,81.285
3.890,72.015,71.233,68.858,66.032,67.211,70.932,73.840,81.120
0.000,71.950,71.149,68.797,65.978,67.192,70.928,73.793,80.872
0.000,71.917,71.074,68.796,66.011,67.129,70.871,73.733,80.519
0.000,71.847,71.057,68.760,66.042,67.093,70.896,73.740,80.397
0.000,71.859,71.087,68.767,66.093,67.048,70.912,73.736,80.302
0.000,71.826,71.092,68.736,66.097,66.995,70.934,73.751,80.019
0.000,71.859,71.104,68.734,66.125,66.949,70.930,73.773,80.345
0.000,71.894,71.042,68.757,66.103,66.958,70.951,73.771,80.356
3.990,71.893,71.003,68.727,66.104,66.954,70.967,73.734,81.002
0.000,71.880,70.992,68.735,66.095,66.962,70.989,73.736,80.735
0.000,71.884,70.947,68.800,66.129,66.952,71.008,73.740,80.694
0.000,71.904,70.913,68.752,66.112,66.929,70.976,73.718,80.387
0.000,71.891,70.841,68.701,66.107,66.987,71.038,73.741,80.360
0.000,71.913,70.753,68.675,66.136,66.980,70.961,73.730,80.151
0.000,71.892,70.705,68.667,66.155,66.989,70.949,73.754,79.946
0.000,71.897,70.670,68.624,66.169,67.035,70.938,73.752,79.670
4.086,71.946,70.652,68.614,66.195,67.083,70.966,73.776,79.387
0.000,71.970,70.581,68.639,66.165,67.129,70.967,73.744,79.473
0.000,71.972,70.577,68.680,66.201,67.146,71.018,73.727,79.317
0.000,71.942,70.535,68.705,66.191,67.116,70.995,73.639,79.065
0.000,71.852,70.522,68.678,66.244,67.101,71.002,73.621,79.083
0.000,71.815,70.610,68.740,66.265,67.048,70.968,73.570,79.223
0.000,71.795,70.650,68.807,66.323,67.044,70.935,73.563,79.100
4.187,71.849,70.772,68.939,66.350,67.103,70.966,73.614,78.931
0.000,71.855,70.830,69.010,66.361,67.121,70.932,73.590,78.618
0.000,71.920,70.936,69.109,66.426,67.132,70.971,73.614,78.357
0.000,71.985,70.981,69.187,66.460,67.175,70.976,73.585,78.786
0.000,72.051,71.056,69.258,66.440,67.171,71.009,73.615,78.886
0.000,72.004,71.120,69.385,66.380,67.155,71.058,73.616,78.723
0.000,71.958,71.131,69.418,66.407,67.197,71.118,73.640,79.139
0.000,71.973,71.184,69.439,66.382,67.155,71.127,73.629,79.095
4.282,71.937,71.245,69.418,66.331,67.189,71.160,73.682,79.022
0.000,71.913,71.247,69.458,66.294,67.183,71.122,73.673,78.844
0.000,71.929,71.257,69.471,66.255,67.183,71.108,73.663,78.863
0.000,72.044,71.302,69.542,66.321,67.233,71.129,73.641,79.032
0.000,72.098,71.290,69.560,66.352,67.307,71.153,73.606,78.833
0.000,72.103,71.271,69.553,66.301,67.280,71.201,73.646,78.749
0.000,72.041,71.241,69.535,66.266,67.275,71.163,73.583,79.118
0.000,72.014,71.155,69.536,66.238,67.294,71.242,73.608,80.551
4.377,72.030,71.187,69.482,66.243,67.329,71.212,73.658,80.728
0.000,72.028,71.156,69.430,66.247,67.378,71.212,73.711,80.431
0.000,71.994,71.182,69.390,66.307,67.397,71.257,73.809,80.580
0.000,72.057,71.224,69.374,66.399,67.428,71.354,73.849,80.843
0.000,72.071,71.277,69.406,66.503,67.431,71.432,73.915,81.177
0.000,72.188,71.284,69.430,66.591,67.446,71.475,73.920,80.918
0.000,72.283,71.273,69.458,66.557,67.455,71.473,73.920,81.047
0.000,72.239,71.253,69.458,66.528,67.489,71.512,73.947,81.694
4.472,72.189,71.176,69.473,66.451,67.448,71.479,73.884,81.592
0.000,72.125,71.158,69.425,66.430,67.396,71.507,73.892,81.268
0.000,72.069,71.161,69.387,66.419,67.377,71.473,73.885,80.909
0.000,72.014,71.204,69.359,66.431,67.408,71.471,73.869,80.631
0.000,72.030,71.227,69.290,66.454,67.421,71.466,73.881,80.376
0.000,71.904,71.199,69.275,66.422,67.452,71.390,73.819,80.102
0.000,71.869,71.176,69.267,66.459,67.478,71.351,73.779,79.745
0.000,71.850,71.216,69.253,66.457,67.516,71.274,73.756,79.588
4.570,71.780,71.259,69.254,66.534,67.519,71.210,73.823,79.904
0.000,71.751,71.320,69.271,66.527,67.520,71.197,73.861,79.784
0.000,71.697,71.360,69.306,66.540,67.650,71.269,73.943,80.164
0.000,71.675,71.418,69.423,66.551,67.671,71.260,74.006,79.955
0.000,71.749,71.438,69.430,66.575,67.651,71.260,74.140,79.676
0.000,71.786,71.399,69.413,66.546,67.578,71.222,74.204,79.363
0.000,71.877,71.427,69.397,66.539,67.575,71.247,74.307,79.282
4.669,72.019,71.482,69.413,66.596,67.557,71.221,74.436,79.028
0.000,72.059,71.574,69.460,66.677,67.563,71.278,74.572,78.763
0.000,72.085,71.630,69.471,66.701,67.525,71.294,74.617,78.665
0.000,72.133,71.707,69.517,66.679,67.492,71.387,74.711,78.919
0.000,72.279,71.781,69.476,66.641,67.451,71.406,74.822,78.748
0.000,72.377,71.791,69.396,66.586,67.441,71.398,74.867,78.743
0.000,72.479,71.811,69.324,66.547,67.366,71.433,74.887,78.788
0.000,72.606,71.898,69.470,66.572,67.411,71.498,74.995,78.787
4.769,72.643,71.934,69.522,66.551,67.436,71.543,75.062,79.962
0.000,72.714,71.934,69.510,66.543,67.480,71.509,75.067,79.801
0.000,72.738,71.918,69.555,66.521,67.489,71.585,75.077,79.873
0.000,72.831,71.988,69.625,66.493,67.490,71.580,75.040,80.069
